"","data.Choice","data.A_follower_count...data.B_follower_count","data.A_following_count...data.B_following_count","data.A_listed_count...data.B_listed_count","data.A_mentions_received...data.B_mentions_received","data.A_retweets_received...data.B_retweets_received","data.A_mentions_sent...data.B_mentions_sent","data.A_retweets_sent...data.B_retweets_sent","data.A_posts...data.B_posts","data.A_network_feature_1...data.B_network_feature_1","data.A_network_feature_2...data.B_network_feature_2","data.A_network_feature_3...data.B_network_feature_3"
"197",1,-9115,12,-243,-33.101598962378,-11.891736962294,-5.22541697365,-0.203719938438,-3.31588208078,-124,-110.085271318,-5969.11627907
"198",1,24519,1200,-28,-0.32136712674,-1.260137259305,0.253875540744,0.253875540744,-31.3388233786,-2,1.33333333333,6261.5
"199",1,-8017560,-1322,23685,-1020.09875366,733.368966525,0.88013999186,4.71997501045,19.3295659843,-49,41.5721899692,-1060.76451638
"200",1,13131,1495,573,25.5923579386,18.67506994988,1.001128923987,0.500210724052,-1.22800179585,126,56.0947453845,-2838.78717793
"201",1,-391826,-150008,-4026,-169.2102721561,-50.7343530622,-8.7193377076,1.23004403419,-2.6709933499,-376,-76.586617585,-6845.73273569
"202",0,-1627457,5810,-10167,-740.1842100586,-36.3900802845,6.2223844224,-0.82042402185,7.79448452365,-2219,38.6275653283,89.1184243499999
"203",0,-17822081,-46329,-90263,-16366.18234129,-5727.50429433573,0.733646960267,0.497646834966,0.46946997549,-60973,24.8783421675,1381.90547717
"204",0,-130179,-3179,-432,-92.515272220921,-16.437980528365,-2.447544256835,0,-2.936184616465,-354,-101.573002755,-10333.7355372
"205",0,-179492,1830,-3784,-141.71991214304,-71.43184483113,-23.448685937765,0,-14.84417457647,-550,-271.496515679,-7506.121757646
"206",0,-40921,3119,-2297,-41.07922397244,-17.79785408073,-1.015655003745,0,0.249349556496,-171,-107.191489362,-1590.757683216
"207",1,-824914,-118499,22354,469.7913127125,201.47627888178,0.765207805658,0.264289605725,0.747253383242,1851,-14.153960905,-13744.68321263
"208",1,3105788,548405,15380,225.887026532,-104.117949698,31.58209205594,-4.496713735901,25.7854783887,1002,29.5939753006,1416.13781978
"209",0,-392643,-9244,-3351,-258.16698067532,-124.371037089465,-7.11439632692,-0.239018782029,-10.64219032032,-972,-41.0162107396,-3042.89260385
"210",1,84787,-118635,3173,979.6326918963,541.202974676,9.4107913932,1.270704512225,15.60248923664,2842,-107.9486652397,-4607.84177336
"211",1,-1126265,-12013,-22087,-9106.39894862,-4057.025181377,-13.93118362457,-4.99461212348,6.9299060893,-11486,23.1390836789,15.8450661799998
"212",0,-100845,1210,-911,-1729.15366080324,-763.361766146245,-30.729473300365,-8.467863563155,-93.211067968865,-4066,-12.3102694829,-1624.37970381
"213",1,124508,1396,868,46.8906688337,46.2053612943,22.752926882214,-0.231919685184,15.620819511381,137,34.816055909,-452.234947340001
"214",0,109690,153299,354,52.369133659,6.08679414150001,-2.931192296255,-1.716242755135,-21.075192721365,-206,89.3500242152,9643.74052663
"215",0,-38009,6996,-2662,-26.179846922,-12.5368634604,13.08045562913,1.496086127841,7.70492341166,-137,160.6655193191,3930.72793274
"216",1,-118281,-910,-3992,-46.4458338637,-20.80400762828,-1.904559755127,0,-4.6139847705,-208,-187.7577956993,-1699.44301075
"217",0,-8982,-308,-176,11.0119845441,12.058598027043,7.682649598505,3.597692128945,11.277785068165,12,20.4562770563,-979.363636364
"218",1,-1369220,-12358,-37874,-12093.793772091,-4477.686865332,-16.29887383857,-7.161683024395,-9.19329126976,-21336,-20.6525105757,-1792.396157901
"219",0,-274,-157,-16,1.971016192039,0.725242162666,5.861835191728,3.824341281025,4.3575277909,8,68,1353.9
"220",1,1180729,3050,326,43.4392137657,17.57173842933,-0.57798806354,-0.26461657462,-2.15482839823,127,-61.6147058827,56311.03431376
"221",1,116773,372,9881,189.177733182334,67.209719680765,10.952894222905,2.466765808905,10.591829631705,789,171.042032622,4329.43977415
"222",0,-4491148,-404,-29868,-4499.69426857606,-2206.47139426146,-26.632159076499,-12.527779364065,-28.503136601215,-16645,69.2522736729,-907.42073352
"223",0,-334114,37318,-6902,-1649.214319851,-601.1240248552,-3.22663191635,-1.217636864115,-11.7900896349,-6267,-6.0123554967,-741.98649704
"224",0,-92253,-238,-5252,-140.88979502515,-34.935367716121,-3.686759429835,-0.495909017934,-2.941411622805,-576,-96.8859348199,-4629.4219554
"225",0,-5321249,-32222,-19487,-173545.782444151,-52323.8759156475,-5.69951072473,-0.54174138085,-8.30864574383,-213349,13.09476817921,99.8532669599999
"226",0,-51309,-42694,-782,23.8802265739,17.95184731854,0.756761858883,0.500210724052,-3.70864551855,110,13.4722333735,-218.39047237
"227",1,-42705,667,-2216,-42.960694978,-5.4756513922,6.149970840834,0.00951342797600002,6.171554434231,-228,-89.185361731,-5203.68350237
"228",1,181322,-34492,-9460,135.266594784,100.3030075522,-2.36313706619,-0.29566547491,0.44695787562,584,-185.8052496492,-5613.97491335
"229",0,-182194,-90541,-3001,-481.74407678737,-75.668374314265,3.930639006815,0.760251748539,2.463217459165,-743,-199.524840692,-14796.14599898
"230",1,392424,8966,3343,255.61216769319,123.968078578661,5.92499237986,0.26353903699,9.66528895829,964,24.9050996285,2547.114826072
"231",1,14135,1532,618,87.6010676475,18.59868485725,21.6712370456,-0.28490901135,20.71551525112,318,16.4921900964,2014.12097042
"232",0,-1206050,48935,-6255,-18983.537435221,-14468.2829725202,-0.75706250544,-0.480451895189,-12.2456765629,-51980,51.70985872822,1356.062393286
"233",0,-2251831,-310,-22574,-483.9523703682,-210.01789378752,-0.765207805658,-0.264289605725,-0.747253383242,-1895,-38.4878301398,-3565.785579779
"234",0,-7185479,118,-29171,-29146.1981543292,-18082.6430921415,0,0,-4.401893054915,-88151,200.93893420581,3273.510181371
"235",1,49072,41918,1437,-6.073452507241,-0.882437619515,-1.232394601115,-0.251336785336,-1.466656909375,-19,-31.3333333333,-486.73809524
"236",0,-1382732,616,-19829,-877.2641358796,-553.6328359315,1.23553015644,0.305478590044,-1.06518591586,-3658,-39.2008680974,-1870.92765854
"237",1,21152,583,2589,136.4984831296,29.85461709973,25.74600061928,2.734109562769,19.19491694009,501,10.306254165,-3242.03441019
"238",0,-4920,2546,-813,-7.078450824428,-1.987871438455,-1.236647791737,-0.495308653904,-0.970699375957,-28,-205.533333333,-4291.46666667
"239",0,-1634269,-12113,-38418,-12725.0963092581,-4934.98103628072,-21.659355967765,-7.161683024395,-16.590914409465,-23937,-23.9788244035,-2290.08829357
"240",0,-231760,-637,-2629,-69.83127143527,-23.870573099365,-8.51045892355,-1.689969961336,-10.0433516069,-286,-49.504995075,428.55888561
"241",1,29764,24622,1168,-572.422515617661,-390.018143281975,-27.451537054265,-7.067053387055,-32.001402805365,-1760,19.5307042254,255.6543662
"242",1,125417,13581,10870,267.34688932932,94.287564685965,10.62934314262,1.00326135068,10.81146125402,1062,229.764159703,6728.43082637
"243",1,1911640,33202,14850,38158.9791227901,131.646295775404,1.0673909025,0.271956633999,3.791275098889,21962,-8.2546372492,498.92097771
"244",1,3900,3832,65,1.076748650425,0.18313454167,0,0,0.236628594209,5,3.7857142857,520.357142857
"245",1,4692,-262,735,55.359124127361,21.954482389263,6.578770698683,0.24143311316,6.136514921713,200,101.995098039,-165.88235294
"246",0,2266577,19788,-502,1469.26639487,-872.12715312408,-7.018215093954,-1.928052118886,-22.53956655066,6096,-42.83656901276,-1859.965465155
"247",1,4458660,-208,22646,567.0238501,231.177875342,-0.741518666441,-0.492695248958,-6.944231186635,3403,18.68437582233,2430.039137175
"248",1,-39458,328,-1715,-510.261929625,-134.8633977696,-1.01465705458,0.254475904774,-4.01212918133,-1757,37.7969284774,2797.5475368
"249",1,-532671,-423,-6219,-834.50729685,-523.4033803706,-1.8512482013,0.315479991204,-3.6192556498,-3465,77.5146117843,1986.20629371
"250",1,-843,816,-51,-11.361460399332,-3.873299913235,-1.446799018782,0,-1.446799018782,-49,78.188679245,13721.67295594
"251",1,356604,105282,5756,69.6728233152,4.8749702943,7.281109145045,0,7.305912874395,339,151.2458131995,5155.98717699
"252",1,-27617,-150763,-1141,-206.7382279398,-63.651802502,2.447544256835,0,2.936184616465,-436,-19.679799238,-1033.076418
"253",1,124217,670,3969,54.769803401663,23.078677080363,2.150894938435,0,7.107405096065,238,208.241666667,5370.73333333
"254",1,1387345,-6152,19606,967.388218685281,579.330624325465,4.373295133295,0.705176873601,2.89880742959,4026,-72.3561610803,327.29370629
"255",1,856809,-12212,12971,84.6830742614,42.8329296448,-15.26620142957,-0.72686479018,-11.31672803257,394,-49.553314002,-5604.2470588
"256",0,1456682,12567,31555,12716.5613342923,4930.01272058735,21.659355967765,7.161683024395,16.590914409465,23897,-42.1402232155,617.85019833
"257",0,-1071,2553,92,-1.3903089043,2.60182217309,8.29933601548,0.757960672476,3.03805904399,-1,9.62852022519999,-2628.03737839
"258",0,1688,-76,65,-0.37366891082,0.385962185201,0,0,-0.756751711766,0,-33.857142857,-2433.71428571
"259",0,-2601,-1598,-17,-3.8801084552,-0.220553312986,-0.229159153458,0.256439940145,-0.480495938794,-17,-84.9444444444,-2656.88888889
"260",0,-7425,-1215,-371,-23.4440772868,-3.2054765847,-13.76910066178,-1.250946367726,-8.67743369637,-67,-28.0285923755,3440.21847507
"261",0,127102,-476,875,139.457423238781,77.171045987881,0.50674967091,0,17.28091659636,464,29.4936440678,1325.87923729
"262",0,-1640378,-681,-14306,-5216.6719012859,-1068.2148806183,-9.85295871126,0.30536552683,4.75608256259,-15048,37.63457979148,-459.044165414
"263",1,-416482,-330855,1751,-52.244150805,-99.252693442,27.781264572365,3.232988445655,23.760778356665,-177,102.7704135996,290.78783346
"264",1,2246321,-4890,22062,414.4263671434,176.6770835647,0.765207805658,0.264289605725,-2.470888512403,1691,-31.8866191994,-289.74685915
"265",0,-281650,-1552,-1631,-37.66144622597,-14.060536585765,-6.945138356358,-0.737438226327,-4.441127109493,-166,-369.311764706,-31418.3117647
"266",0,-297801,-138,-6157,-482.3500301648,-204.30152810225,-0.14003521684,0.269878817712,-0.43951565241,-1989,-9.0583333333,-2746.00539216
"267",0,3146125,-1292,-52,1219.0616387572,958.8037245118,11.61545776467,1.779303995033,99.17187477275,4644,-77.6724425098,-233.80432255
"268",1,-89113,-5224,978,1515.2013935063,277.18474613011,75.934300815375,5.291667736975,78.2467324428,3256,31.2300809445,-420.89640864
"269",1,-175,-69,-7,-0.181435788331,0,0,0,0,-1,-171.5,-3293.66666667
"270",1,8167217,-1427,25869,2821.39626087324,787.213300984245,2.504707304685,0.482866226321,2.281183753405,9895,11.9771359807,2044.46159246
"271",1,24114,-263,46,12.255292743865,7.043763397735,2.035263953085,0.498878882886,4.058084691093,50,117.098039216,6075.88235294
"272",1,1040185,646,13674,1419.86116890751,573.492191974465,2.706938423165,0.759853520475,8.928214965725,4968,49.5368754956,3895.14155432
"273",0,677,532,32,0.2583936746,-0.329213274613,-0.0772453879099999,0,0.68694877091,2,73.966666666,-11757.0166667
"274",1,-776,0,-63,-0.0258161338489999,0.209744006122,0.493044391043,0.239018782029,0.490654203223,0,-13,-1084.5
"275",1,4474437,-5959,29425,4499.66382814628,2206.47139426146,26.866421384765,12.527779364065,25.72682344246,16645,-107.2522736729,-667.57926648
"276",1,-615,-19414,-514,61.472464338461,18.303363471875,0,0,0,227,37.3433476395,2780.18240343
"277",0,-491950,-2617,-6237,-296.6833702924,-69.71154715943,13.06229079939,1.934576025494,4.18435787386,-1057,52.4800867111,317.78735633
"278",0,-8677,-1143,-355,-39.46603828175,-5.599724323947,-19.310932502056,-1.524633254406,-11.664867018285,-123,-46.831818182,-498.13636364
"279",0,-72324,-437,-7309,-40.900950562,-30.3113391833,16.5869372363,0.76622263675,12.9275156118,-240,-58.137739241,-2702.0918314
"280",1,1204802,2402,372,55.243329390283,24.405757820943,0.722798385342,-0.00475647376299998,1.678945701962,175,53.9833333333,62264.9166667
"281",0,78917,261055,904,4.1174735122,2.97735659311,0,0,0,-9,-276.3819541841,-13309.85787748
"282",0,-581,-595,-24,-18.676199711365,-5.899177234035,-7.647416117035,-4.867443289465,-10.34750330859,-52,-33.2075471698,-876.433962264
"283",1,117163,302,9921,187.46276528137,66.997857048319,6.1594728336,0.53481042793,6.5106103098,780,-6.82160374200001,1680.21250142
"284",0,-273829,-472,-6700,3.85460238660001,6.1017038471,-11.64143480033,-0.729591653828,-5.03421038965,33,-147.485279454,2919.38277646
"285",0,-22363,-82,-774,-107.1460826698,-54.30926858185,-2.39802830881,0.283698175156,-7.1910577874,-434,-38.2988735921,-2469.56307885
"286",0,-129269,2474,-6779,-636.0070075709,-164.8337899899,9.37637996555,1.026843040205,-0.432389601450001,-2275,29.4427396892,1452.44304172
"287",0,-128717,-63625,2079,-217.346518408,-39.8130735137,12.978884419565,0,12.542377887165,126,-15.049761159,-11622.0388458
"288",1,19435,17601,276,572.774352159465,390.193177541465,27.451537054265,7.067053387055,31.75753097389,1762,23.4692957746,1395.8456338
"289",0,-474293,-11566,-15877,-1787.03962873114,-682.28998535725,-3.949032073623,-1.217636864115,-15.239960201273,-6835,84.8415880783,155.79372331
"290",1,124268,422,3996,170.69308104555,36.971000783037,4.074190711206,1.193090539726,3.606720389575,685,65.444159544,1644.96866097
"291",1,21479,936,223,89.0113323133,25.697788393965,5.608825289735,1.010655463645,4.573443095262,364,-78.1570291777,-83.83395225
"292",1,166715,2731,16246,337.8560661608,83.15499868918,6.466135341927,1.237411867535,4.98076300353,1292,238.6491117523,4539.92455345
"293",0,95963,-2409,-119,75.39654525,56.2599189198,-20.10075172846,-0.482866226321,-8.0787676636,195,-154.3041500502,-5601.85238036
"294",0,655633,-766,-15858,-296.707987780001,451.13529381,1.9552643121,13.766648895165,15.1217460693,-1010,-33.3721746942,-798.12089005
"295",0,-219571,-142,-1045,-452.192901811721,-139.907031041465,-13.338518702465,-2.943189905825,-13.547478648065,-1795,-12.6619178082,-1227.80767123
"296",1,-70163,-4525,-2825,-170.091811296465,-22.833924286565,-0.709957249241,-0.239018782029,-0.727378407358,-570,-46.8643478261,-1976.09043478
"297",1,53023,1189,463,190.28750649727,62.624441564365,-0.473257188417,0,-0.468548279392,597,5.1765676568,2484.96369637
"298",1,485225,-2795,3542,1207.08957371146,599.621096670465,0.741518666441,0.492695248958,6.944231186635,3918,7.85981781377,637.983299595
"299",0,-480089,-11406,-16288,-1795.42504307147,-685.474540476465,-4.434484085315,-1.217636864115,-15.217635487483,-6867,-60.8146619217,-2695.61252669
"300",0,812054,716,12183,56.405758628,19.20548686785,-6.05369406629,1.52436882195,-11.94547090575,225,-264.428435178,-2999.74142175
"301",0,-488655,-200,-3670,-1206.83313377132,-599.621096670465,-0.485078726296,-0.236255308813,-6.68779124649,-3917,-7.85981781377,-637.983299595
"302",1,-4315452,562,-18797,-1159.24518228,-501.569384415,3.951775597785,1.240062414355,12.204532077165,-4785,9.2944657559,-836.45345781
"303",1,-1127129,11855,6418,1405.992426773,467.946601679,4.175453842744,1.217636864115,14.97612543975,5161,50.83562872426,1921.21357503
"304",0,-17574453,-44877,-82535,-16329.0991779795,-5722.57505256148,-0.00520676952299998,0.256439940145,-1.25130475976,-60806,19.3406531582,-461.291318132
"305",1,1808625,-20073,11754,38111.489907387,106.8615010268,2.072738043845,0.523293419335,4.042611884225,21761,-10.8477745041,-2189.94666935
"306",0,-1440019,5648,-6337,-44.98270015564,-10.92899947772,-1.69127255945,-0.720183700585,-1.946077070224,-191,-174.4182974556,-11948.24494457
"307",0,2524,3013,103,-1.692338784538,-1.260137259305,0.261646709668,0,-36.039489647897,-5,-4.66666666667,-258.5
"308",1,3765,569,-7,-1.7891153779,4.23016071729,2.13195039687,1.001186596545,1.26392215179,2,-124.13672965,-5641.73283904
"309",1,157673,153265,1558,298.27096488496,79.828136320697,-0.958709200105,-0.236628594209,-0.7220806059,787,122.252801993,11446.3119552
"310",0,-948,39,-37,-2.36133803914,-0.831954379589,0.256439940145,0.256439940145,0.256439940145,-9,-21.5,-1412.3
"311",1,638156,114,1490,20677.7829422415,5606.86394758146,1.225583640305,0,33.33852686139,56196,0.94757540644,480.542013413
"312",1,517174,1861,10354,2406.0140631276,974.31562197273,11.78981750958,-0.498878882886,28.30665914109,8500,-57.9778124166,-1214.47145269
"313",1,6172,405,221,4.72254088933,0.953001631115,1.750271611546,0.736935878939,0.22852538299,15,-148.8235294118,-3836.882352941
"314",0,-4466220,687,-29861,-4498.33508745419,-2206.47139426146,-26.612545844021,-12.273903823321,-24.0070056157,-16642,-16.7477263271,4324.57926648
"315",1,30825,26467,1604,12.63692041623,2.58132617531,5.61024193076,-0.265727149782,3.1866715409,55,66.11363636363,1427.810606057
"316",0,96303,-215,360,80.977754869689,43.220961595965,6.489741751225,2.238629879265,11.727494543997,294,-157.29124579125,-9242.92592593
"317",0,-187013,-2017,-4413,-701.141936754,-309.909474721343,-9.634593946025,-4.992172458075,-16.927722731465,-2647,-12.7949924207,-269.9582876
"318",0,72735,5306,1779,82.345634232,53.84893950619,13.00647481317,1.439309192432,12.072409956153,310,9.26960784320001,542.77251838
"319",0,-43983,-34,-2343,-44.627349939914,-20.268463523065,-1.015655003745,0,-0.759215063599,-186,-78.691489362,-1493.70212766
"320",0,13085,5656,283,-2.928050264421,-0.950782945465,-1.000320405635,0,2.24217474657,-14,34.2,685.26666667
"321",1,-1100744,3904,736,-3527.80670922,555.61479838508,3.489951371564,0.749864797446,2.47343668456,-12790,28.37654663486,1718.017346525
"322",1,447357,1406,5105,446.4891831418,291.19742632368,29.841215854757,0,18.4692727624,1762,129.5220910923,989.38881021
"323",0,-507615,46,-16327,-3606.7777933892,-878.209730444465,-4.75909158695,-2.167070900915,-20.85656177364,-12423,6.018455554,-861.29699611
"324",1,1094732,829,10516,32.9291240208,-11.5603419443,-51.519501484265,0,-42.278586164329,141,3.6826867265,-723.691787979
"325",1,17832353,41339,89797,16302.6349323124,5694.2102449597,0.261646709668,0,-1.71039719574,60787,-62.8004105543,-2756.50501567
"326",0,-4919,103,-117,-4.5952008272,1.097648532823,0,0,0,-20,-23.7619047619,-1492.409090909
"327",0,-298414,-210,-6200,-486.73058695042,-205.50257693346,-2.78231432139,-0.502698958227,-1.50830254158,-2000,-1.63676470589999,-1727.20847339
"328",0,-439,312,-80,0.274728105,0.506620139925,0.24914296886,0,0.0124904727730001,-1,-35.8818181818,-244.181818182
"329",1,353512,-1186,2658,24.533718274088,4.367622675645,1.782256288837,0.505263357628,1.264888839117,91,258.255319149,8122
"330",0,-224051,-152,-6187,-56.36833689062,-11.753553680265,0.256439940145,0.256439940145,-5.42603545562,-210,-54.9252336449,-7211.6635514
"331",1,423920,-7492,3449,925.4638374639,417.5654262792,1.69457828518,2.797162879175,12.44378207232,3687,-160.3287710055,-1625.00681766
"332",0,39458,-328,1715,510.261929625,134.8633977696,1.01465705458,-0.254475904774,4.01212918133,1757,-37.7969284774,-2797.5475368
"333",1,404400,3826,7134,88.721005206228,10.142736512428,14.088979057165,0.729591653828,7.970395006115,321,249.058282209,7525.35276074
"334",1,631704,140,7521,611.51509637342,329.052785315151,3.241794205232,0.998629301195,11.02836869116,2524,29.088659392,1657.652312293
