data.Choice,X.data.A_follower_count...mean.data.A_follower_count...sd.data.A_follower_count....,X.data.A_following_count...mean.data.A_following_count...sd.data.A_following_count....,X.data.A_listed_count...mean.data.A_listed_count...sd.data.A_listed_count....,X.data.A_mentions_received...mean.data.A_mentions_received...sd.data.A_mentions_received....,X.data.A_retweets_received...mean.data.A_retweets_received...sd.data.A_retweets_received....,X.data.A_mentions_sent...mean.data.A_mentions_sent...sd.data.A_mentions_sent....,X.data.A_retweets_sent...mean.data.A_retweets_sent...sd.data.A_retweets_sent....,X.data.A_posts...mean.data.A_posts...sd.data.A_posts.....data.B_posts...,X.data.A_network_feature_1...mean.data.A_network_feature_1...sd.data.A_network_feature_1....,X.data.A_network_feature_2...mean.data.A_network_feature_2...sd.data.A_network_feature_2....,X.data.A_network_feature_3...mean.data.A_network_feature_3...sd.data.A_network_feature_3....
0,-0.343676859,5.618481759,-0.623072861,-0.045542042,-0.048233267,-0.282582735,-0.4017163,-0.466410816,-0.169268125,-0.365705752,-0.072195858
1,0.311526551,-0.002330117,0.104881513,0.719374855,0.524309666,0.124375835,-0.010021912,1.827217036,1.955534859,-0.322819759,-0.00270533
0,-0.005409421,-0.002189417,-0.000750024,0.010159137,0.012381861,-0.056031882,-0.010021912,-0.032657682,0.013236891,-0.829598415,-0.208303962
1,-0.002603869,0.011206808,0.020375863,0.010357696,0.012498813,0.104226512,-0.010021912,0.051273554,0.014066826,-0.923361192,-0.22845894
0,-0.002523074,0.001854889,0.02482773,0.010420446,0.012523182,-0.004364683,-0.010021912,-0.019333029,0.014288087,0.068548567,0.218176707
1,-0.022682779,-0.427261497,-0.022255443,0.009301035,0.01086459,0.144320175,-0.010021912,0.057728485,0.009709361,-0.156117198,-0.340348586
0,-0.061060222,-0.022716543,-0.230952112,0.008217608,0.009999818,-0.225432807,-0.010021912,-0.359355608,0.005328577,-2.054135993,-1.144038403
1,0.297801578,-0.006469632,0.054078563,0.042221403,0.025900382,-0.145401766,-0.230769644,0.022421624,0.108275575,-0.455238361,-0.104909774
0,0.207383605,0.046053933,-0.763613854,-0.00259693,0.004558035,-0.10543043,-0.653851852,0.01093032,-0.037102581,0.013838551,10.18037067
1,-0.725915936,-10.75027075,1.007501379,0.409407412,0.440950341,-1.965408364,3.483944071,-1.299632516,0.703421254,-0.430872663,-0.199143236
1,-0.099135325,-0.13367416,0.754792961,0.011989598,0.007008355,-0.056829843,0.38240009,-0.159670942,0.023623425,2.174014147,1.092984987
0,-0.626191237,0.141809956,-1.061935396,-0.024205966,-0.04744692,1.307449368,0.669341467,0.258477484,-0.120891641,1.921293735,0.936085326
0,0.107049122,-0.01608305,0.373927169,0.012303514,0.013543704,-0.102900432,-0.132000806,0.266378577,0.021393408,0.509826742,1.268001407
0,0.042071908,-0.610363896,0.603654964,0.008095636,0.013414952,0.68785414,0.112621842,0.303441783,0.018006425,0.517641385,0.167036699
0,-0.007384632,0.00196323,0.000572245,0.009213146,0.010261596,-0.160486858,-0.134477472,-0.078741476,0.010544889,0.7072291,0.739681625
1,0.058519686,-0.020162213,0.246463582,0.01590657,0.015790888,-0.610169729,-1.323113524,-0.227401713,0.037044788,-6.532759232,-0.517732988
1,0.701480016,0.005576064,2.35753795,0.055183577,0.058728818,-2.305920315,-0.994202328,-3.58519336,0.283946574,0.423576789,0.139913879
1,-0.007240124,-0.003230859,0.003650288,0.009087089,0.011218559,-0.539072652,-0.110847969,-0.174222498,0.009611828,-1.03986276,-1.059542319
1,0.009039742,0.020776544,0.017121587,0.010389789,0.012363924,0.022303483,0.122889992,-1.604592546,0.014167667,-0.004017981,1.113352447
1,-3.667977561,-0.029905247,1.318973699,-0.048723908,0.068907459,0.104567687,2.475016093,1.058277947,-0.021705429,0.385383027,-0.182105598
1,0.003621443,0.02672341,0.051639432,0.011240919,0.014163471,0.10135602,0.251854278,-0.06603502,0.018519656,0.528011051,-0.501114735
1,-0.177314599,-3.000338859,-0.238411297,0.003237305,0.006691825,-0.87235998,0.64376155,-0.105126558,-0.00064602,-0.698265237,-1.251308325
0,-0.75393719,0.114909327,-0.612164618,-0.019633436,0.0077039,0.666292934,-0.419358507,0.433813722,-0.069667639,0.358244703,0.028717838
0,-8.251073343,-0.929112537,-5.519758048,-0.641981467,-0.600613952,0.073293252,0.250512001,0.023580917,-2.2627697,0.22360897,0.257482969
0,-0.063296927,-0.067231605,-0.007673393,0.006722355,0.010739236,-0.255922306,-0.010021912,-0.15793571,0.001031341,-0.969737548,-1.845898501
0,-0.08604732,0.03412554,-0.213447445,0.004740122,0.004813569,-2.414411272,-0.010021912,-0.767812013,-0.006332624,-2.561488813,-1.336388574
0,-0.021912262,0.05987746,-0.122211843,0.008751513,0.010554733,-0.108753299,-0.010021912,0.00921617,0.007820352,-1.021457175,-0.264453862
1,-0.31699892,-2.370897709,1.306952976,0.026412845,0.030734929,0.076015999,0.128342085,0.034030566,0.078013895,-0.140818898,-2.491794577
1,1.533708324,11.1871442,0.888870019,0.01419703,-0.001893001,3.334971586,-2.324032084,1.454412241,0.041348238,0.275748569,0.258440095
0,-0.184790923,-0.188439984,-0.186718491,0.000119706,-0.000814283,-0.734998753,-0.131169849,-0.553844918,-0.022046599,-0.402374124,-0.523597517
1,0.042304604,-2.373472349,0.193546611,0.043646323,0.061634883,1.009395762,0.655232231,0.865741546,0.111857589,-1.015603623,-0.818872656
1,-0.509053589,-0.243574631,-1.396428434,-0.372720416,-0.435619878,-1.41870456,-2.567243909,0.423620936,-0.449495884,0.210173304,0.013272567
0,-0.049702176,0.021001907,-0.037217334,-0.058511343,-0.069217123,-3.162727693,-4.37509301,-4.805367811,-0.13758567,-0.133313227,-0.266636263
1,0.060051486,0.024674795,0.058043682,0.01146829,0.016280054,2.387275177,-0.129573426,0.84702894,0.017783747,0.373549396,-0.114590704
0,0.052467541,3.124551023,0.034759445,0.010829983,0.011888112,-0.305631458,-0.894722237,-1.091748144,0.004348637,0.848353983,1.688773464
0,-0.019020311,0.139232766,-0.153996967,0.008725853,0.010799813,1.378011234,0.777216265,0.423210745,0.007904175,1.548790919,0.6756605
1,-0.057595098,-0.021961574,-0.226338273,0.008512166,0.010231825,-0.199556712,-0.010021912,-0.23650371,0.006399508,-1.770836645,-0.31600142
0,-0.007202325,-0.009959843,0.00795996,0.010735897,0.013596252,0.802653505,1.873484105,0.609121882,0.014550629,0.184933165,-0.155607476
1,-0.628807386,-0.250614202,-2.306911821,-0.475149715,-0.4740191,-1.66741681,-3.701774306,-0.456895934,-0.789775559,-0.210603538,-0.300803252
0,-0.003183745,-0.006764496,0.017876265,0.010476101,0.012565016,0.613061175,1.992142129,0.234203419,0.014524316,0.635575028,0.262238439
1,0.579656308,0.058540318,0.03750468,0.011832421,0.0139918,-0.060469843,-0.14454359,-0.110162077,0.018501064,-0.582371057,9.762854824
1,0.054526178,0.004173189,0.588507433,0.016895003,0.018633912,1.146720671,1.281408282,0.572416524,0.041504867,1.628965534,0.770723511
0,-2.081704002,-0.011733649,-1.813700232,-0.168941061,-0.223689344,-2.741076849,-6.467925635,-1.472685797,-0.607322571,0.652849604,-0.146393777
0,-0.153305006,0.762738526,-0.439166794,-0.056138572,-0.053176938,-0.33326126,-0.637697528,-0.601421578,-0.221452765,-0.061370477,-0.121338316
0,-0.045757464,-0.008373778,-0.303369994,0.004792774,0.008755212,-0.383288347,-0.265656418,-0.158204801,-0.007261589,-0.925923452,-0.811163295
0,-2.465259815,-0.647047924,-1.177579118,-6.907373131,-5.588830771,-0.577456086,-0.281151636,-0.418622002,-7.953858389,0.109153773,0.035900425
0,-0.026203435,-0.85609395,-0.031497247,0.011172676,0.014086055,0.076240071,0.251854278,-0.193740787,0.017922169,0.128510083,-0.026267515
1,-0.022368681,0.009799875,-0.119819798,0.008387541,0.011562461,0.643230062,-0.003175529,0.330987542,0.005174399,-0.817933258,-0.93987611
1,0.096012615,-0.69157564,-0.608560965,0.014066226,0.020989204,-0.237315141,-0.154799566,0.030966541,0.032481936,-1.748047159,-1.001199123
0,-0.087260089,-1.812565901,-0.165840638,-0.00883078,0.004399015,0.408526355,0.387994008,0.127742457,-0.013551,-1.86222991,-2.695241321
1,0.190371165,0.179304394,0.211655053,0.019159847,0.023808629,0.621296048,0.12981494,0.524922037,0.047530868,0.225170703,0.466494205
1,0.003927158,0.027623334,0.054345191,0.013354682,0.01416096,2.280849011,-0.150943396,1.132471571,0.025149722,0.156303761,0.369227452
0,-0.556864673,0.994825454,-0.399469797,-0.747059334,-1.537564514,-0.079439901,-0.257688477,-0.624875602,-1.928510798,0.479660057,0.258853233
0,-1.04514187,-0.009824574,-1.366497403,-0.008905704,-0.010002817,-0.083012436,-0.14625969,-0.045247564,-0.056572869,-0.37796875,-0.620439637
0,-3.328727383,-0.001391993,-1.77093546,-1.151317194,-1.923128437,-0.004364683,-0.010021912,-0.233391697,-3.277572771,1.913773943,0.591509274
1,0.021129354,0.851650961,0.101737712,0.010167254,0.012401596,-0.131029709,-0.139582683,-0.082283104,0.013538431,-0.301484928,-0.072812075
0,-0.642389089,0.008996713,-1.198562693,-0.025058579,-0.047168926,0.13532465,0.155578997,-0.045722182,-0.123378965,-0.381013425,-0.321228647
1,0.008094707,0.008202283,0.168018641,0.01502316,0.015113017,2.704713884,1.425384719,1.055785999,0.031421327,0.108690206,-0.580996721
0,-0.005247029,0.048440174,-0.031524874,0.010128099,0.012286025,-0.130874311,-0.265346938,-0.055931573,0.013205141,-1.94439374,-0.749936796
0,-0.759451432,-0.245615086,-2.338285924,-0.496795289,-0.515762242,-2.230504651,-3.701774306,-0.860893468,-0.879630121,-0.242564828,-0.387248059
0,-0.110200808,-0.016444423,-0.143016398,0.007587462,0.009943627,-0.870164728,-0.875062711,-0.516106955,0.003514726,-0.456093325,0.063657276
1,0.012192998,0.506107747,0.085233087,-0.012406592,-0.029252806,-2.825822713,-3.652993986,-1.654239256,-0.051475636,0.17526389,0.061718318
1,0.058755424,0.273352889,0.645789058,0.019576431,0.021105657,1.112767474,0.517280315,0.584457987,0.050938766,2.189787759,1.196481093
1,0.939209081,0.673741769,0.875187597,1.318771939,0.024512598,0.110035358,0.13437803,0.20105699,0.772950712,-0.090765228,0.110494605
1,-0.001139711,0.074522686,0.022639839,0.010446086,0.012512418,-0.004364683,-0.010021912,0.006144426,0.014420678,0.021862923,0.115345976
1,-0.000431844,-0.008759887,0.06124023,0.012306425,0.014498675,0.68730194,0.116375986,0.329183676,0.021157179,0.97400192,-0.026966295
0,1.129425338,0.400188988,-0.070221731,0.040624303,-0.08095249,-0.724086225,-1.001984234,-1.164063213,0.19001857,-0.418309782,-0.312658619
1,2.209329256,-0.00792024,1.311431338,0.023127787,0.024151091,-0.080577676,-0.263999763,-0.364273549,0.12085632,0.163453976,0.445089698
1,-0.018547891,0.00303536,-0.105696138,-0.010714808,-0.00249202,-0.100301504,0.125146638,-0.204117025,-0.052974555,0.359287553,0.499876218
1,-0.223389552,-0.012203619,-0.413633391,-0.023592569,-0.044409494,-0.188923677,0.160815048,-0.185204534,-0.116711556,0.740461413,0.348722069
1,-0.003443849,0.012973171,0.015706728,0.009954736,0.012084202,-0.152502611,-0.010021912,-0.080481759,0.012415346,0.872797436,2.344185448
1,0.174170766,2.154159456,0.34742838,0.01245573,0.012652587,0.760473988,-0.010021912,0.392210783,0.025324225,1.454265,0.890032217
1,-0.011913038,-3.014341216,-0.05276527,0.001654158,0.005426239,0.252735775,-0.010021912,0.153572046,-0.003020842,-0.178219871,-0.238224062
1,0.0581978,0.009991974,0.247412186,0.012287707,0.014601295,0.221574469,-0.010021912,0.381369915,0.02247273,1.985106832,0.952418201
1,0.681274102,-0.126478473,1.147970481,0.043579,0.065381798,0.455024837,0.359160563,0.161682752,0.153333584,-0.682541705,0.063044795
1,0.419705911,-0.2477268,0.763778317,0.013045015,0.016202355,-1.567707219,-0.376499831,-0.581477328,0.027394868,-0.45054674,-1.026758853
0,0.720287036,0.252611511,1.813466996,0.446375717,0.462442413,2.270826185,3.739346456,0.899281453,0.83968566,-0.407141859,0.122482261
0,-0.0034821,0.048401812,0.023821395,0.010268643,0.01269507,0.88051907,0.390900062,0.17004082,0.01404839,0.093296563,-0.473188617
0,-0.002191584,-0.005223002,0.022120607,0.010386351,0.012534045,-0.004364683,-0.010021912,-0.044995685,0.014233963,-0.311710411,-0.432657623
0,-0.0042671,-0.035686549,0.017840687,0.010255209,0.012475205,-0.027336822,0.124232536,-0.030711762,0.013615914,-0.814113625,-0.453649028
0,-0.006390724,-0.027964546,-0.004247404,0.009381866,0.012114443,-1.406461157,-0.65076263,-0.442595144,0.011580959,-0.261932344,0.606687412
0,0.059619291,-0.013231341,0.069111911,0.015190215,0.019535638,0.052359191,-0.010021912,0.943390366,0.030277365,0.265582039,0.255716936
0,-0.762264195,-0.017411717,-0.858993006,-0.197631935,-0.102039874,-0.999649323,0.176333508,0.273378778,-0.547834118,0.345945462,-0.061319365
1,-0.194456205,-6.613337475,0.116602747,0.007500155,0.001292934,2.913897501,1.682550151,1.290840646,0.006102811,0.975357125,0.059192919
1,1.104466157,-0.101192635,1.289037175,0.024206079,0.02808034,0.076015999,0.128342085,-0.13164227,0.072039024,-0.307027172,-0.053599203
0,-0.133402997,-0.034579109,-0.081297537,0.008904308,0.010993726,-0.717111471,-0.390161514,-0.233944522,0.008049018,-3.477133428,-5.670093991
0,-0.140871817,-0.006393437,-0.359062418,-0.008874677,-0.009405908,-0.00998266,0.137334457,-0.021466718,-0.060111074,-0.08706724,-0.478216909
0,1.548285557,-0.029506706,0.013483746,0.052019012,0.099686822,1.218597473,0.925524414,5.413138454,0.174246812,-0.744090291,-0.027302333
1,-0.043054438,-0.108099846,0.073906971,0.062283353,0.037713206,7.973851672,2.760334101,4.348106448,0.126593201,0.286602626,-0.075427855
1,-0.003145804,-0.005157337,0.018461607,0.010401407,0.012498813,-0.004364683,-0.010021912,-0.006778288,0.014210604,-1.617505994,-0.573771254
1,4.022636301,-0.032289033,1.510619915,0.107147871,0.084354821,0.258740425,0.242773883,0.117801268,0.356084996,0.097154739,0.382826012
1,0.008829499,-0.008947843,0.02152564,0.010831492,0.013141789,0.209428098,0.251157017,0.216430832,0.015980848,1.107221682,1.083139082
1,0.509647848,0.009402502,0.807511469,0.059091653,0.064848849,0.279983641,0.387785523,0.480807624,0.18587327,0.465945233,0.699632841
0,-0.002714661,0.007213664,0.020681393,0.01040371,0.012450441,-0.010142731,-0.010021912,0.033928773,0.014289071,0.718038993,-2.119670563
1,-0.003414342,-0.003417305,0.015007287,0.01040775,0.012517959,0.047973559,0.115112007,0.020773126,0.014247947,-0.139424647,-0.169630874
1,2.202917984,-0.122540394,1.714261504,0.164690716,0.213911941,2.817798482,6.548668204,1.408361854,0.589271576,-1.017845233,-0.109756012
1,-0.001885863,-0.381929886,-0.01607403,0.012517049,0.014166839,-0.004364683,-0.010021912,-0.006778288,0.022089925,0.351020608,0.498284261
0,-0.230482754,-0.055809011,-0.365462268,-0.001475477,0.004993895,1.372290313,1.006841419,0.230290348,-0.025318636,0.502980696,0.049989494
0,-0.007007841,-0.026495418,-0.003324636,0.008832518,0.011895889,-1.988598743,-0.794046402,-0.605744262,0.009646374,-0.442605419,-0.077370667
0,-0.035168954,-0.012175497,-0.439277924,0.007952278,0.008672649,1.763349002,0.410965169,0.733134547,0.003750205,-0.532835605,-0.483152668
1,0.590798057,0.045594434,0.040327032,0.012302916,0.014723336,0.073224469,-0.010589163,0.087204058,0.020293525,0.501129805,10.84176951
0,0.042052215,5.329377004,0.061777034,0.010468288,0.012704178,-0.004364683,-0.010021912,-0.006778288,0.013749647,-2.597900953,-2.415261846
0,-0.003331218,-0.015684211,0.017414881,0.009666887,0.011867346,-0.790363062,-2.519124222,-0.538713516,0.012311707,-0.32918349,-0.131009303
1,0.054706682,0.002774714,0.590961652,0.016826647,0.018611234,0.654054732,0.285510966,0.362311686,0.041168781,-0.038151007,0.290651847
0,-0.125867769,-0.011795245,-0.393840397,0.01004808,0.01289289,-1.195323873,-0.38611671,-0.25675105,0.014492999,-1.376141124,0.478008811
0,-0.013390365,-0.005274657,-0.028785856,0.006080403,0.00664977,-0.242058289,0.144458152,-0.369042172,-0.002042795,-0.361138935,-0.428122256
0,-0.062816205,0.046823533,-0.397752125,-0.015026251,-0.005227804,0.991217218,0.529505348,-0.008620995,-0.070869466,0.279015318,0.266243233
0,-0.060900995,-1.263356922,0.127138118,0.000234663,0.007671991,1.358992536,-0.010021912,0.678183576,0.016469613,-0.089678744,-2.143926437
1,0.006517301,0.355343385,0.034805156,0.030050101,0.048116782,2.879261521,3.689804837,1.72832126,0.075123874,0.20757855,0.270257293
0,-0.222399972,-0.234717699,-0.956781819,-0.060864211,-0.060586003,-0.409145245,-0.637697528,-0.789825228,-0.241074984,0.811610654,0.034598322
1,0.0582605,0.004950404,0.248917801,0.016258158,0.015870123,0.424141518,0.616502538,0.191743074,0.037903676,0.625177532,0.29861439
1,0.007524349,0.015389742,0.03173744,0.013455747,0.014844582,0.58481018,0.519088301,0.244559506,0.026814359,-0.746149671,0.002614105
1,0.079323805,0.051943439,0.955548099,0.021947556,0.020049386,0.675423537,0.637802475,0.273036817,0.058800479,2.282106811,0.780503498
0,0.045207173,-0.051849232,0.008124561,0.012636842,0.01729724,-2.065671584,-0.258933032,-0.362148964,0.020232113,-1.457155385,-0.999670881
0,0.400161563,-0.019091106,-1.170132688,-0.024709462,0.026118296,0.237993232,7.197255724,0.870928286,-0.0606349,-0.324966524,-0.127920603
0,-0.104670383,-0.006557765,-0.045284304,-0.007613869,-0.002477308,-1.375292316,-1.527197183,-0.70421466,-0.052779842,-0.13637361,-0.195795474
1,-0.035528849,-0.094187513,-0.154471285,0.003631682,0.010054593,-0.077333806,-0.133232917,-0.044224382,-0.007031938,-0.457188735,-0.330280206
1,0.023088882,0.020688096,0.045475846,0.016929857,0.018215355,-0.053005868,-0.010021912,-0.030899575,0.034872004,0.034166828,0.454896474
1,0.236209832,-0.059515205,0.222690077,0.051798972,0.067233972,0.073527591,0.247919689,0.372458694,0.149605395,0.057592988,0.138623179
0,-0.225256851,-0.23145297,-0.980485415,-0.061151723,-0.060876699,-0.460139189,-0.637697528,-0.788606035,-0.242180461,-0.587945082,-0.460666214
0,0.397543205,0.011628927,0.717588141,0.012172009,0.014104314,-0.611717415,0.796005548,-0.606249384,0.021674032,-2.482654379,-0.542275078
0,-0.229228325,-0.007757003,-0.20629089,-0.037692739,-0.051686656,-0.053640134,-0.129745315,-0.350268901,-0.132021571,-0.091599126,-0.087799191
1,-1.981389151,0.007702588,-1.162103984,-0.039220184,-0.046379683,0.410746633,0.63919012,0.659733207,-0.171525096,0.077632251,-0.140547166
1,-0.510289549,0.238123118,0.352671623,0.056449113,0.051785998,0.43482936,0.627449633,0.813440861,0.187774957,0.472882511,0.355685179
0,-8.1290162,-0.899485125,-5.074061233,-0.64070999,-0.600163996,-0.004319086,0.124232536,-0.070393693,-2.257000491,0.170399414,-0.062664328
1,0.891530468,-0.390597657,0.685231023,1.316879088,0.021859549,0.213364536,0.263938802,0.213996034,0.76544478,-0.115070713,-0.376760368
0,-0.669387215,0.111543249,-0.371387914,0.008578814,0.01128898,-0.17440699,-0.379324698,-0.104695151,0.007042728,-1.632413558,-2.150176
0,-0.001801709,0.057770001,0.024676747,0.010342782,0.012363924,0.0231198,-0.010021912,-1.861304404,0.014064029,-0.061669709,-0.019115006
1,-0.001039376,0.008199281,0.016734515,0.010182637,0.012860534,0.231387573,0.514131048,0.077020387,0.01401219,-1.157880471,-1.008719896
1,0.074675597,3.123871764,0.108631446,0.02063127,0.019781634,-0.102900432,-0.132000806,-0.043951647,0.041430181,1.156751845,2.015420964
0,-0.003502039,-0.00298221,0.016613577,0.010315745,0.012409758,0.022572859,0.124232536,0.007226359,0.013914657,-0.219448606,-0.228114637
1,0.311488136,-0.001471054,0.104820158,0.719393843,0.524309666,0.124375835,-0.010021912,1.814662295,1.955609545,-0.008824131,0.111276993
1,0.252586559,0.034279303,0.615849357,0.092838414,0.101326165,1.238697054,-0.267187344,1.553394664,0.307756061,-0.547425525,-0.22882662
1,-2.21E-05,0.004513569,0.031640507,0.010571787,0.012585806,0.180032585,0.37578741,0.008891428,0.014768936,-1.407391752,-0.673156917
0,-2.069416859,0.01052772,-1.813296521,-0.168894458,-0.223689344,-2.739016592,-6.335013731,-1.22714398,-0.607218933,-0.173491822,0.762359247
1,0.01223708,0.537659211,0.11108923,0.010829573,0.012713921,0.590606094,-0.145134924,0.178841068,0.016122815,0.619550597,0.272131116
0,0.04440898,-0.008070746,0.039646004,0.013185097,0.016444149,0.677345391,1.161971882,0.634500518,0.024404518,-1.490050727,-1.663001833
0,-0.089330605,-0.0439713,-0.252651339,-0.017588164,-0.02067825,-0.994604406,-2.58342045,-0.878232663,-0.084710699,-0.131550966,-0.034420176
0,0.032965653,0.104840306,0.120787975,0.013151401,0.01736339,1.363559039,0.745503925,0.654045167,0.024772669,0.083072456,0.110925385
0,-0.023421538,-0.0044581,-0.1248648,0.008629858,0.010329209,-0.108753299,-0.010021912,-0.045863362,0.007302159,-0.74761147,-0.247596154
0,0.00350061,0.11204713,0.034597572,0.010293293,0.012397038,-0.107177215,-0.010021912,0.118802823,0.013727942,0.333257971,0.130375232
